species_key,catalyst_id,state,temperature_K,E_elec,ZPVE,H_298,S_harmonic,S_qRRHO,G_298_qRRHO_sol,delta_G_concentration,energy_unit,entropy_unit,charge,formula,method,certificate,certificate_sha256,native_protocol_reference,export_protocol_reference,geometry,geometry_sha256,spectrum,spectrum_sha256,conformer_source,accepted_attempt,selection_temperature_K,selection_scope,pressure_pa,concentration_mol_l,cutoff_cm1,unpaired_electrons,symmetry_number
hemiaminal,,reference,420.0,-26008.279573098363,139.86874538065604,-25851.641048231326,138.39549697372985,132.20554557285868,-25904.212870501702,2.954506870223601,kcal/mol,cal/(mol K),0,C13H13NO,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/hemiaminal/stationarity/result.json,c87bc196360d78217ef6e0528c5db5f9660bc58ea6815663a40e35b3495caff7,data/reference_thermochemistry/hemiaminal/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/hemiaminal/stationarity/accepted_geometry.xyz,43c120f6fa5106717960454234119afe3ec98c29b1709477c98d887599f3c399,data/reference_thermochemistry/hemiaminal/stationarity/hessian_00.npz,711a7c4d09980744a16cc9ec29921e184db45bc50a5ba5cb4383c551e9ea48f9,conformer_02,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
hemiaminal,,reference,430.0,-26008.279573098363,139.86874538065604,-25850.89035078785,140.16185686069542,133.88036484677636,-25905.413948641064,3.044959030900024,kcal/mol,cal/(mol K),0,C13H13NO,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/hemiaminal/stationarity/result.json,c87bc196360d78217ef6e0528c5db5f9660bc58ea6815663a40e35b3495caff7,data/reference_thermochemistry/hemiaminal/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/hemiaminal/stationarity/accepted_geometry.xyz,43c120f6fa5106717960454234119afe3ec98c29b1709477c98d887599f3c399,data/reference_thermochemistry/hemiaminal/stationarity/hessian_00.npz,711a7c4d09980744a16cc9ec29921e184db45bc50a5ba5cb4383c551e9ea48f9,conformer_02,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
hemiaminal,,reference,440.0,-26008.279573098363,139.86874538065604,-25850.124948438614,141.9214158792988,135.55043416449809,-25906.631266097225,3.135873373767528,kcal/mol,cal/(mol K),0,C13H13NO,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/hemiaminal/stationarity/result.json,c87bc196360d78217ef6e0528c5db5f9660bc58ea6815663a40e35b3495caff7,data/reference_thermochemistry/hemiaminal/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/hemiaminal/stationarity/accepted_geometry.xyz,43c120f6fa5106717960454234119afe3ec98c29b1709477c98d887599f3c399,data/reference_thermochemistry/hemiaminal/stationarity/hessian_00.npz,711a7c4d09980744a16cc9ec29921e184db45bc50a5ba5cb4383c551e9ea48f9,conformer_02,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,298.15,-22803.807504411663,122.88420864889022,-22673.092198023354,107.93395949550326,104.31443221940236,-22702.299217544074,1.894328445494145,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,340.0,-22803.807504411663,122.88420864889022,-22670.9668534667,114.59502369938738,110.55942759030064,-22706.308086063036,2.248972784367174,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,350.0,-22803.807504411663,122.88420864889022,-22670.41858055137,116.18422434090175,112.05647931327519,-22707.30306781343,2.3352804975836268,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,360.0,-22803.807504411663,122.88420864889022,-22669.855050671038,117.77163717392472,113.55423823258775,-22708.31242037405,2.422156060718619,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,370.0,-22803.807504411663,122.88420864889022,-22669.276463581005,119.356812910553,115.05212567920918,-22709.336166386267,2.509583696046293,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,380.0,-22803.807504411663,122.88420864889022,-22668.6830350458,120.93929549689149,116.5495658723283,-22710.374321598276,2.597548479011341,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,383.15,-22803.807504411663,122.88420864889022,-22668.493067521842,121.43714679178062,117.02107600359122,-22710.704326437044,2.625366355574337,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,390.0,-22803.807504411663,122.88420864889022,-22668.07499431267,122.51862938147904,118.04599226581357,-22711.426895025495,2.686036270841015,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,400.0,-22803.807504411663,122.88420864889022,-22667.452581749276,124.09436544746525,119.54085266401941,-22712.493889156813,2.775033658072708,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,410.0,-22803.807504411663,122.88420864889022,-22666.816046657274,125.66606577803651,121.03361326253363,-22713.575300196782,2.8645278981321125,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,420.0,-22803.807504411663,122.88420864889022,-22666.165645267385,127.23330740980818,122.52376175671924,-22714.671118334983,2.954506870223601,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,430.0,-22803.807504411663,122.88420864889022,-22665.5016389173,128.79568521437315,124.01080964809294,-22715.78132803508,3.044959030900024,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
imine,,reference,440.0,-22803.807504411663,122.88420864889022,-22664.824292409758,130.3528140341492,125.49429386597961,-22716.90590833702,3.135873373767528,kcal/mol,cal/(mol K),0,C13H11N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/imine/stationarity/result.json,2ee89b5a8c79986ed8f229f1f3ade61a7e00647f67f221ceee47af2a271952a1,data/reference_thermochemistry/imine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/imine/stationarity/accepted_geometry.xyz,320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb,data/reference_thermochemistry/imine/stationarity/hessian_00.npz,a94e2ab678a36c063d8f4bfe28a3f471fce72f64ae5d5410d494060438662da3,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,298.15,-23455.525552190105,137.84286362943251,-23309.60501689029,111.4238866101608,106.24354154662143,-23339.387200356923,1.894328445494145,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,340.0,-23455.525552190105,137.84286362943251,-23307.38287255963,118.38811805288599,112.79157849245581,-23343.483036462694,2.248972784367174,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,350.0,-23455.525552190105,137.84286362943251,-23306.808686599637,120.0524267119468,114.36376878053255,-23344.50072517524,2.3352804975836268,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,360.0,-23455.525552190105,137.84286362943251,-23306.21817140649,121.71585245535665,115.93758796191926,-23345.533547012063,2.422156060718619,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,370.0,-23455.525552190105,137.84286362943251,-23305.611529960133,123.3778875757638,117.51239659505234,-23346.581533004257,2.509583696046293,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,380.0,-23455.525552190105,137.84286362943251,-23304.988982723316,125.03801834371203,119.08755920891532,-23347.644706743693,2.597548479011341,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,383.15,-23455.525552190105,137.84286362943251,-23304.789623307905,125.56048307664256,119.58370845578608,-23347.982754847166,2.625366355574337,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,390.0,-23455.525552190105,137.84286362943251,-23304.350765048053,126.69573237269636,120.66245069184615,-23348.723084547033,2.686036270841015,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,400.0,-23455.525552190105,137.84286362943251,-23303.697124719714,128.35052470320193,122.23646151463385,-23349.816675667495,2.775033658072708,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,410.0,-23455.525552190105,137.84286362943251,-23303.028319658468,130.0019027468727,123.80900191323084,-23350.92548254476,2.8645278981321125,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,420.0,-23455.525552190105,137.84286362943251,-23302.34461579074,131.64939022496048,125.37950515186341,-23352.049501084297,2.954506870223601,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,430.0,-23455.525552190105,137.84286362943251,-23301.646285097613,133.2925302269091,126.94742998106031,-23353.18872095857,3.044959030900024,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
product_amine,,reference,440.0,-23455.525552190105,137.84286362943251,-23300.93360384222,134.93088750575834,128.51226239763696,-23354.34312592341,3.135873373767528,kcal/mol,cal/(mol K),0,C13H13N,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/product_amine/stationarity/result.json,e12171d1b82ce6be4486cc215dd7d930921558e6a27498d7d946e102e88597f5,data/reference_thermochemistry/product_amine/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/product_amine/stationarity/accepted_geometry.xyz,1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231,data/reference_thermochemistry/product_amine/stationarity/hessian_00.npz,e0a82691865e570f53cc6bb7b32c298c96add14e7eac0c19b74ce5b401cfceb6,conformer_03,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
tert_butanol,,reference,298.15,-11131.370419258841,83.49270381656258,-11042.904512701603,78.4966281031999,78.49092930240515,-11064.412254827621,1.894328445494145,kcal/mol,cal/(mol K),0,C4H10O,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/reference_thermochemistry/tert_butanol/stationarity/result.json,8adab470849d6646c6d5b52cab0e32e897898300e466093a834b128439fbee79,data/reference_thermochemistry/tert_butanol/stationarity/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/reference_thermochemistry/tert_butanol/stationarity/accepted_geometry.xyz,528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99,data/reference_thermochemistry/tert_butanol/stationarity/hessian_00.npz,519f1eb724b3b223ec193e71e4eefe89a521e378f0383d7a15fa5396300f9c25,conformer_01,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
